route_from,route_to,ride_type,ride_max_persons,hour,day_of_week,ride_waiting_time,ride_time_minutes,ride_price,distance_meters,lat_route_from,lon_route_from,lat_route_to,lon_route_to
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,15,3,5.0,14.083333333333334,150.14,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,15,3,2.0,13.083333333333334,39.56,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,15,3,5.0,13.083333333333334,207.85,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,15,3,1.0,12.083333333333334,93.43,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,15,3,5.0,14.083333333333334,143.78,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,15,3,6.0,15.083333333333334,250.33,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,18,3,4.0,17.533333333333335,189.41,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,18,3,4.0,16.533333333333335,43.64,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,18,3,3.0,20.53333333333333,280.67,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,18,3,3.0,12.533333333333331,103.99,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,18,3,6.0,16.533333333333335,187.18,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,18,3,5.0,12.533333333333331,359.01,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,19,3,8.0,17.066666666666666,190.08,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,19,3,5.0,16.066666666666666,43.7,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,19,3,8.0,16.066666666666666,281.62,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,19,3,1.0,15.066666666666666,104.64,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,19,3,7.0,17.066666666666666,187.83,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,19,3,4.0,15.066666666666666,332.56,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,20,3,7.0,14.05,149.09,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,20,3,3.0,13.05,40.08,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,20,3,7.0,14.05,213.87,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,20,3,2.0,13.05,100.8,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,20,3,9.0,15.05,144.75,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,20,3,4.0,14.05,226.14,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,7,4,4.0,12.416666666666666,112.6,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,7,4,1.0,12.416666666666666,29.47,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,7,4,3.0,12.416666666666666,164.6,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,7,4,1.0,11.416666666666666,94.56,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,7,4,4.0,11.416666666666666,107.87,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,7,4,2.0,11.416666666666666,183.2,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,8,4,3.0,12.566666666666666,144.2,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,8,4,2.0,12.566666666666666,29.59,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,8,4,3.0,12.566666666666666,211.91,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,8,4,2.0,11.566666666666666,97.18,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,8,4,3.0,13.566666666666666,134.19,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,8,4,3.0,12.566666666666666,250.93,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,9,4,1.0,14.016666666666667,145.65,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,9,4,4.0,13.016666666666667,29.8,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,9,4,2.0,13.016666666666667,213.88,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,9,4,1.0,12.016666666666667,101.56,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,9,4,3.0,14.016666666666667,135.58,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,9,4,3.0,14.016666666666667,253.2,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,11,4,3.0,13.2,146.42,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,11,4,2.0,13.2,29.9,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,11,4,2.0,13.2,214.97,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,11,4,1.0,13.2,68.76,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,11,4,1.0,14.2,136.31,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,11,4,4.0,14.2,254.43,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,12,4,2.0,14.816666666666666,112.51,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,12,4,4.0,13.816666666666666,29.82,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,12,4,3.0,13.816666666666666,167.64,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,12,4,1.0,13.816666666666666,68.18,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,12,4,1.0,14.816666666666666,107.73,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,12,4,3.0,14.816666666666666,195.83,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,14,4,3.0,12.833333333333334,111.46,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,14,4,5.0,12.833333333333334,29.59,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,14,4,4.0,12.833333333333334,165.7,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,14,4,1.0,12.833333333333334,91.91,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,14,4,3.0,13.833333333333334,106.72,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,14,4,3.0,14.833333333333334,193.67,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,15,4,4.0,14.933333333333334,111.41,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,15,4,6.0,12.933333333333334,29.58,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,15,4,3.0,13.933333333333334,165.63,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,15,4,1.0,11.933333333333334,91.75,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,15,4,6.0,14.933333333333334,106.68,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,15,4,6.0,13.933333333333334,193.58,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,16,4,5.0,14.1,129.1,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,16,4,3.0,15.1,28.87,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,16,4,5.0,13.1,211.95,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,16,4,1.0,12.1,88.8,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,16,4,9.0,15.1,127.84,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,16,4,4.0,14.1,241.19,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,19,4,7.0,16.05,148.22,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,19,4,4.0,15.05,30.24,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,19,4,6.0,16.05,239.0,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,19,4,3.0,14.05,104.16,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,19,4,12.0,17.05,146.04,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,19,4,5.0,14.05,271.05,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,20,4,7.0,14.65,101.62,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,20,4,2.0,12.65,27.42,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,20,4,5.0,14.65,172.23,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,20,4,2.0,13.65,97.33,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,20,4,9.0,15.65,98.82,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,20,4,2.0,13.65,184.46,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,22,4,4.0,13.2,107.57,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,22,4,3.0,11.2,31.67,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,22,4,4.0,12.2,167.39,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,22,4,1.0,12.2,127.21,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,22,4,8.0,14.2,105.25,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,22,4,4.0,12.2,179.48,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,23,4,5.0,11.566666666666666,106.84,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,23,4,2.0,11.566666666666666,38.9,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,23,4,3.0,11.566666666666666,166.03,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,23,4,1.0,10.566666666666666,123.24,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,23,4,7.0,12.566666666666666,104.54,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,23,4,4.0,11.566666666666666,178.35,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,7,5,5.0,12.366666666666667,153.18,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,7,5,2.0,11.366666666666667,29.38,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,7,5,4.0,12.366666666666667,208.64,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,7,5,3.0,10.366666666666667,65.14,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,7,5,5.0,13.366666666666667,145.4,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,7,5,3.0,11.366666666666667,218.92,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,8,5,3.0,13.016666666666667,172.99,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,8,5,1.0,12.033333333333331,29.39,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,8,5,3.0,13.033333333333331,236.14,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,8,5,2.0,11.033333333333331,65.2,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,8,5,4.0,13.033333333333331,161.61,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,8,5,3.0,12.016666666666667,264.48,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,9,5,1.0,13.033333333333331,174.45,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,9,5,3.0,13.033333333333331,29.59,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,9,5,2.0,12.033333333333331,238.14,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,9,5,1.0,12.033333333333331,66.54,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,9,5,2.0,12.033333333333331,163.01,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,9,5,2.0,13.033333333333331,266.76,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,10,5,2.0,12.016666666666667,176.5,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,10,5,3.0,12.016666666666667,29.86,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,10,5,2.0,12.016666666666667,240.95,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,10,5,1.0,12.016666666666667,68.42,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,10,5,2.0,13.016666666666667,164.96,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,10,5,4.0,13.016666666666667,269.97,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,11,5,3.0,16.033333333333335,177.58,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,11,5,3.0,17.033333333333335,30.0,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,11,5,4.0,16.033333333333335,242.42,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,11,5,1.0,16.033333333333335,70.7,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,11,5,3.0,17.033333333333335,165.99,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,11,5,5.0,17.033333333333335,271.67,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,12,5,3.0,17.016666666666666,180.69,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Moto,1.0,12,5,3.0,16.016666666666666,30.13,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Premier,4.0,12,5,4.0,16.016666666666666,250.07,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Auto,3.0,12,5,1.0,16.016666666666666,71.63,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Uber Go,4.0,12,5,2.0,16.016666666666666,171.89,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,UberXL,6.0,12,5,5.0,17.016666666666666,275.51,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
Chennai Citi Centre,Sai Baba Temple Mylapore,Go Sedan,4.0,13,5,4.0,14.933333333333334,177.79,2447.1,13.04302465,80.27387045386067,13.03269805,80.26473410980003
